recording,session,channel,n_good,r,z,nrmse,lambda,pi,mu,d
sub-021_ses-t1,ses-t1,CP1,60,0.8305040986390664,1.1897589629364,0.5642210559944831,2.7943249593348995,0.0,4,21.041789990512164
sub-021_ses-t1,ses-t1,P1,60,0.8749099186703881,1.353640882739693,0.4958294408303168,2.972922446025811,0.0,3,16.7762971676845
sub-021_ses-t1,ses-t1,P3,60,0.8431093600708996,1.231830146153904,0.5773419335535152,3.2888848682226643,0.0,4,17.094795802718945
sub-021_ses-t1,ses-t1,P5,60,0.8567003870633438,1.2808092860607252,0.5246434727943065,3.001989509857117,0.0,4,17.594959612644345
sub-021_ses-t1,ses-t1,P9,60,0.7525496780338898,0.978808561463096,0.701401136862438,0.7207815703775178,0.516644554336027,0,28.815774169445117
sub-021_ses-t1,ses-t1,PO7,60,0.9276558703107326,1.6413128283125191,0.37598820909969355,2.2634181642745146,0.0003015317814497648,3,17.9889438872964
sub-021_ses-t1,ses-t1,PO3,60,0.9437976599269577,1.7717202504301794,0.33077199110112354,2.907250045199783,0.0,4,18.99137042434568
sub-021_ses-t1,ses-t1,O1,60,0.9157061906312143,1.5617665874995672,0.4074193859586958,2.06222115036778,0.005064512239237912,2,17.9889438872964
sub-021_ses-t1,ses-t1,Iz,60,0.6374565863338795,0.7538776130170051,0.8660096824729768,0.6533220788616906,0.5157361630290607,0,28.815774169422323
sub-021_ses-t1,ses-t1,POz,60,0.9583476586699089,1.925249391971075,0.29209764552783424,2.3974443975649447,0.0043397022482068595,1,22.999999999998153
sub-021_ses-t1,ses-t1,Pz,60,0.9237813071691586,1.6142206068518345,0.416192565284276,2.5246850322502863,0.004219663632527578,3,16.7762971676845
sub-021_ses-t1,ses-t1,CPz,60,0.8367948302775615,1.2103846361727897,0.5600403786377985,2.4749758803666184,0.0,4,22.021524975074975
sub-021_ses-t1,ses-t1,Fpz,60,0.7880690650854492,1.0663155695515436,0.6397441332043465,2.2250693355842275,0.03617508742312794,3,17.988943887277408
sub-021_ses-t1,ses-t1,Fp2,60,0.8694102984865123,1.3306589765799348,0.4972453983932905,2.402555910543131,0.036289107239737176,3,17.988943887277408
sub-021_ses-t1,ses-t1,AF8,60,0.8754597753844141,1.3559901844392328,0.4911593301491979,2.6033142512805063,0.03669780054233203,4,17.9889438872964
sub-021_ses-t1,ses-t1,AF4,60,0.9288505921998067,1.6499487775817532,0.38252029094065054,3.3205522397057936,0.0,4,18.99137042434568
sub-021_ses-t1,ses-t1,AFz,60,0.9137731545241469,1.5499252421562213,0.4128697488789078,3.124826713278283,0.0,2,22.999999999998153
sub-021_ses-t1,ses-t1,Fz,60,0.9245483446307826,1.619477234051993,0.3869239021197206,3.089412757747498,0.0,4,16.7762971676845
sub-021_ses-t1,ses-t1,F2,60,0.8179489121788631,1.1505884116148166,0.580600413812231,3.158360952094004,0.0,3,16.7762971676845
sub-021_ses-t1,ses-t1,F4,60,0.7430349370715875,0.957221477897714,0.6822396565945938,3.440653445053951,0.0,4,17.094795802718945
sub-021_ses-t1,ses-t1,F6,60,0.7446696401083422,0.9608811315261925,0.6711570450529116,3.4742709086526875,0.0,5,17.594959612644345
sub-021_ses-t1,ses-t1,F8,60,0.7721419830748982,1.025610775826342,0.6460912215794338,2.636484205449723,0.036291294911984566,3,17.705676358858174
sub-021_ses-t1,ses-t1,FT8,60,0.8039503851057108,1.1096832165594412,0.6088984906084136,2.4354118924134602,0.036364732842841634,3,17.988943887277408
sub-021_ses-t1,ses-t1,FC6,60,0.810432541859511,1.1282880641516846,0.6209909744870653,3.2525776303889056,0.0,4,19.399051296422527
sub-021_ses-t1,ses-t1,FC4,60,0.5636614029378216,0.6381834313314981,0.8305942092573434,3.0109115022908126,0.0,4,21.041789990512164
sub-021_ses-t1,ses-t1,FC2,60,0.7870386592377845,1.0636022490274029,0.6604894693658564,2.806231918997107,0.0,4,21.041789990512164
sub-021_ses-t1,ses-t1,FCz,60,0.8968814224479097,1.4560434478069595,0.4471816643497636,2.7366771159874608,0.0,4,22.021524975074975
sub-021_ses-t1,ses-t1,Cz,60,0.8028429425446835,1.1065597266882816,0.6270486956386448,2.493006993006993,0.0,4,22.999999999995417
sub-021_ses-t1,ses-t1,C2,60,0.5496133136816412,0.617827093520229,0.8438362548602754,2.572780423120969,0.0,4,22.021524975074975
sub-021_ses-t1,ses-t1,C4,60,0.7931122409708481,1.07976582594427,0.6712774040849164,2.742266176204547,0.0,4,21.08260936546092
sub-021_ses-t1,ses-t1,C6,60,0.8257338665363422,1.1745768352286243,0.5806001891640269,3.057720144752714,0.0,4,20.00606534146191
sub-021_ses-t1,ses-t1,T8,60,0.7344535447799998,0.9383289425168077,0.7013607617600124,2.3396033037921264,0.035992041960571534,3,17.988943887277408
sub-021_ses-t1,ses-t1,TP8,60,0.629859839066784,0.7411837772806925,0.7970084682957578,2.4337836207936316,0.03624412013026173,3,17.988943887277408
sub-021_ses-t1,ses-t1,CP6,60,0.8177948433817385,1.150123067276607,0.6116833616917534,3.2467008134980415,0.0,4,19.399051296422527
sub-021_ses-t1,ses-t1,CP4,60,0.8390595712169254,1.217987664194923,0.5624416982524598,2.766326961345957,0.0,4,21.041789990512164
sub-021_ses-t1,ses-t1,CP2,60,0.7296302715808205,0.9279362810063939,0.698389199096658,2.4014950566674704,0.0,3,21.041789990512164
sub-021_ses-t1,ses-t1,P4,60,0.8463758419530744,1.2432354525330385,0.5437211548157471,2.887622837161633,0.0,3,17.594959612644345
sub-021_ses-t1,ses-t1,P6,60,0.7783241040794756,1.0411051491840573,0.6363497963662957,3.308624118604231,0.0,5,17.594959612644345
sub-021_ses-t1,ses-t1,P8,60,0.8311321017892455,1.1917864737737391,0.5696182299774198,2.6365115718418517,0.03622227579556413,3,17.705676358858174
sub-021_ses-t1,ses-t1,PO8,60,0.895507925574161,1.4490654452458664,0.4450579814441659,2.4952690893750376,0.03628035918760923,4,17.9889438872964
sub-021_ses-t1,ses-t1,PO4,60,0.889725611178126,1.4206076072883447,0.4576557440811502,2.7000903886712866,0.0,4,18.99137042434568
sub-021_ses-t1,ses-t1,O2,60,0.8643679559689917,1.3103658582667752,0.5166761715763334,2.1086943423510274,0.005121407483280111,2,17.9889438872964
sub-021_ses-t2,ses-t2,Fp1,49,0.950367582626864,1.8355644706950145,0.3116661628035506,2.106408633267016,0.03581117742810635,3,17.988943887277408
sub-021_ses-t2,ses-t2,AF7,49,0.8731278639089608,1.346092595078499,0.49239699815778454,1.8279167922821826,0.03629785951160688,3,17.9889438872964
sub-021_ses-t2,ses-t2,AF3,49,0.9151310806216,1.5582167037256063,0.40540243540755616,1.9175810924876402,0.15681900397925963,2,19.283554060134396
sub-021_ses-t2,ses-t2,F7,49,0.8209909481634705,1.1598498677142806,0.5819503206659714,1.5477453580901857,0.07011092355919941,2,17.9889438872964
sub-021_ses-t2,ses-t2,FT7,49,0.7871552478280718,1.063908675350855,0.6340667707941525,1.604509555676132,0.0373786700428046,2,17.988943887277408
sub-021_ses-t2,ses-t2,FC1,49,0.8963676122576067,1.4534228241887541,0.4497413158114731,1.6065099457504521,0.1807715491259795,2,22.021524975074975
sub-021_ses-t2,ses-t2,C1,49,0.9034944592354162,1.4909231205211388,0.44432742284768784,2.3439421338155517,0.0,4,22.021524975074975
sub-021_ses-t2,ses-t2,C3,49,0.8394327871266302,1.2192499542532165,0.5726523691288136,1.786218122626153,0.035509736540664374,3,21.08260936546092
sub-021_ses-t2,ses-t2,C5,49,0.8438968852250716,1.2345598512201232,0.5612181414488888,1.694417651314203,0.0432240173619484,2,22.999999999998153
sub-021_ses-t2,ses-t2,T7,49,0.8362745538213634,1.2086515914237363,0.5656259172922925,1.7432016882725354,0.03617726861621948,3,17.988943887277408
sub-021_ses-t2,ses-t2,TP7,49,0.8893172309884851,1.4186513082803858,0.49013638180834457,1.6461510639580446,0.03634938814877328,2,17.988943887277408
sub-021_ses-t2,ses-t2,CP3,49,0.5803314975698627,0.6629623964495084,0.8527194936009855,2.248522137772952,0.002292194474604898,3,21.041789990512164
sub-021_ses-t2,ses-t2,CP1,49,0.8279081701096744,1.1814496432644652,0.5776709369661631,2.7423941201277184,0.0,4,21.041789990512164
sub-021_ses-t2,ses-t2,P1,49,0.9160705495009234,1.5640276040779368,0.4021079881881371,2.8047883246894223,0.0,3,16.7762971676845
sub-021_ses-t2,ses-t2,P3,49,0.6744371026042242,0.8188383267419979,0.755440399909844,2.644171039141186,0.0,3,17.094795802718945
sub-021_ses-t2,ses-t2,P7,49,0.845394940360545,1.2397873652362945,0.5349799966695842,1.7339079074252652,0.036101735776277726,2,17.9889438872964
sub-021_ses-t2,ses-t2,PO7,49,0.858082332066225,1.286026572212112,0.5139973592220228,2.1055361235074175,0.036063201061391874,3,17.9889438872964
sub-021_ses-t2,ses-t2,PO3,49,0.9060916256506455,1.5052452946707888,0.425501326993643,2.874465135900681,0.0,3,18.99137042434568
sub-021_ses-t2,ses-t2,O1,49,0.9531519647481898,1.8651453339849662,0.31277320487398985,2.5287591945013865,0.0002411672494875196,3,17.988943887277408
sub-021_ses-t2,ses-t2,Iz,49,0.8423045942249028,1.2290536014439695,0.7000706379885977,1.0151935367177138,0.47919932473170146,1,22.999999999978343
sub-021_ses-t2,ses-t2,Oz,49,0.9568073370817671,1.9066994367433518,0.3117479628597821,2.497980832981737,0.0,4,17.988943887277408
sub-021_ses-t2,ses-t2,POz,49,0.9466668170912079,1.7986575791627248,0.3239095748613583,2.764028690253752,0.0,2,22.999999999998153
sub-021_ses-t2,ses-t2,Pz,49,0.8644985251421408,1.3108824418888116,0.5155058860788946,2.528543010428597,0.004219663632527578,3,16.7762971676845
sub-021_ses-t2,ses-t2,CPz,49,0.8993326944077668,1.4687184071828538,0.4574511597681203,2.4749758803666184,0.0,4,22.021524975074975
sub-021_ses-t2,ses-t2,Fpz,49,0.9687204795622989,2.0710877618347205,0.26291609550581024,2.223923791149162,0.03617508742312794,3,17.988943887277408
sub-021_ses-t2,ses-t2,Fp2,49,0.9963871779350428,3.15730260629385,0.10002901642558137,2.2980288142745193,0.036289107239737176,3,17.988943887277408
sub-021_ses-t2,ses-t2,AF8,49,0.9729870122980342,2.145493073468067,0.2533113730898464,2.3955408255498645,0.03669780054233203,4,17.9889438872964
sub-021_ses-t2,ses-t2,AF4,49,0.9550721734375418,1.8865625205228225,0.31979747165361355,2.8153373123530474,0.0,3,19.283554060134396
sub-021_ses-t2,ses-t2,AFz,49,0.9656369590782597,2.023295014491599,0.2769468627647481,2.5365559640769093,0.0,2,22.999999999998153
sub-021_ses-t2,ses-t2,Fz,49,0.9591486743949255,1.9351630183683668,0.28401124261582805,2.1669480284577354,0.01211865428674786,3,16.7762971676845
sub-021_ses-t2,ses-t2,F2,49,0.9247647137577725,1.6209693298934187,0.3835728376744347,2.4218137993371496,0.0,2,16.7762971676845
sub-021_ses-t2,ses-t2,F6,49,0.9300936837862989,1.6590839078371333,0.3795399422251978,2.9141359363702097,0.0,4,17.705676358858174
sub-021_ses-t2,ses-t2,F8,49,0.8923914605670127,1.433548311959856,0.46562514350441914,2.3496503496503496,0.036291294911984566,3,17.705676358858174
sub-021_ses-t2,ses-t2,FT8,49,0.8243754121326631,1.170322137044714,0.6133325292176058,1.7585333494150284,0.22964660475214088,2,17.9889438872964
sub-021_ses-t2,ses-t2,FC6,49,0.8794697987808883,1.3734223200359497,0.476457122736436,2.6920711486282785,0.0,4,19.399051296422527
sub-021_ses-t2,ses-t2,FC4,49,0.7949800231919466,1.0848208747423174,0.6454628254588485,2.5602845430431636,0.0,3,21.041789990512164
sub-021_ses-t2,ses-t2,FC2,49,0.7743973496299472,1.031220427637378,0.6356174137663927,2.5088596914175505,0.0,4,21.041789990512164
sub-021_ses-t2,ses-t2,FCz,49,0.9302971570077797,1.660594065744789,0.369954604272265,2.399626235833132,0.0,4,22.021524975074975
sub-021_ses-t2,ses-t2,Cz,49,0.8969946115374046,1.456622413690466,0.45042992053605996,2.493006993006993,0.0,4,22.999999999995417
sub-021_ses-t2,ses-t2,C2,49,0.8082401326134687,1.121932725138731,0.6235464531840317,2.572780423120969,0.0,4,22.021524975074975
sub-021_ses-t2,ses-t2,C4,49,0.5024214387598886,0.5525399609275107,0.8700375149018467,2.699451245251161,0.0,4,21.08260936546092
sub-021_ses-t2,ses-t2,C6,49,0.7386566974945611,0.9475166014110092,0.7303595799194748,2.3326296743063932,0.0012062726176115801,3,20.00606534146191
sub-021_ses-t2,ses-t2,CP6,49,0.51040591582793,0.5632785319848148,0.8951960410280545,2.0302500753238926,0.06351310635733655,3,19.399051296422527
sub-021_ses-t2,ses-t2,CP4,49,0.7712599255349386,1.0234300408905337,0.688992721706382,2.7005366942049087,0.0,4,21.041789990512164
sub-021_ses-t2,ses-t2,CP2,49,0.7752128628426455,1.0332608600580309,0.647045949874416,2.4014950566674704,0.0,3,21.041789990512164
sub-021_ses-t2,ses-t2,P4,49,0.7231830369081885,0.9142859788466882,0.7247641271768781,2.5167299692530296,0.0,3,17.594959612644345
sub-021_ses-t2,ses-t2,P6,49,0.7068878155693495,0.8809357913267974,0.7603320985094275,2.017537515819924,0.09937925631290304,3,17.594959612644345
sub-021_ses-t2,ses-t2,PO4,49,0.8067503737250132,1.117651191720359,0.5929794781132893,2.310033142512805,0.0,3,18.99137042434568
sub-021_ses-t2,ses-t2,O2,49,0.8826341775900844,1.3875657446348715,0.4735515206832908,1.974091703319877,0.1300837500753148,2,17.988943887277408
sub-022_ses-t1,ses-t1,Fp1,64,0.7483173442313896,0.9691200476813728,0.8001556007607757,2.4033279073973595,0.03581117742810635,3,17.988943887277408
sub-022_ses-t1,ses-t1,AF7,64,0.4779660271084876,0.5203447237966141,0.8862965750419154,2.6029544769369912,0.03629785951160688,4,17.9889438872964
sub-022_ses-t1,ses-t1,AF3,64,0.776313933217356,1.0360260454274175,0.6524076644847869,3.322380320752442,0.0,4,18.99137042434568
sub-022_ses-t1,ses-t1,F1,64,0.5842027236279068,0.6688193606014473,0.8144312570253487,3.158605717042576,0.0,3,16.7762971676845
sub-022_ses-t1,ses-t1,F3,64,0.7306149572035179,0.9300451744570108,0.7173937038578122,3.4400482509047046,0.0,4,17.094795802718945
sub-022_ses-t1,ses-t1,F5,64,0.6857352591655045,0.8398606744215037,0.735255305454865,3.4748266505878806,0.0,5,17.594959612644345
sub-022_ses-t1,ses-t1,F7,64,0.613937652089507,0.7152166695708543,0.8441051608171045,2.6355196527610323,0.03635157945502773,3,17.705676358858174
sub-022_ses-t1,ses-t1,FT7,64,0.8671019517054885,1.321280234596164,0.5421824730018676,2.4349189124012782,0.036534635557967085,3,17.988943887277408
sub-022_ses-t1,ses-t1,FC5,64,0.8729250374684121,1.345239755227621,0.5354059045764078,3.2516740061531038,0.0,4,19.399051296422527
sub-022_ses-t1,ses-t1,FC3,64,0.7132806751918056,0.8938307800416424,0.7121722821622021,3.0083805619196915,0.0,4,21.041789990512164
sub-022_ses-t1,ses-t1,FC1,64,0.7655925619407792,1.009590426316969,0.670977382017677,2.803616636528029,0.0,4,21.041789990512164
sub-022_ses-t1,ses-t1,C1,64,0.8266063475162548,1.1773253059131912,0.5834888511645673,2.5806509945750453,0.0,4,22.021524975074975
sub-022_ses-t1,ses-t1,C3,64,0.7952311956349674,1.0855037666491443,0.6309281852953073,2.7423886175920904,0.0,4,21.08260936546092
sub-022_ses-t1,ses-t1,C5,64,0.7004564216654322,0.8681960333747871,0.7344854663154485,3.0569688931757897,0.0,4,20.00606534146191
sub-022_ses-t1,ses-t1,T7,64,0.8802403107067602,1.3768338634014676,0.48750586542690183,2.3857099788965934,0.03617726861621948,3,17.988943887277408
sub-022_ses-t1,ses-t1,TP7,64,0.8311628320531731,1.1918858621031179,0.5560878190827292,2.7108324793537886,0.0003616854542166496,3,17.988943887277408
sub-022_ses-t1,ses-t1,CP5,64,0.6643439923452441,0.800549738695733,0.7625251745227866,3.2590851563912495,0.0,4,19.399051296422527
sub-022_ses-t1,ses-t1,CP3,64,0.8350902470542283,1.2047252839056302,0.5827668162437221,3.0091687778984197,0.0,4,21.041789990512164
sub-022_ses-t1,ses-t1,CP1,64,0.8355228765313257,1.2061565863813972,0.5598302138370164,2.8033616482920656,0.0,4,21.041789990512164
sub-022_ses-t1,ses-t1,P1,64,0.8794886155342512,1.3735053902229093,0.48174563473607557,3.1583644916174163,0.0,3,16.7762971676845
sub-022_ses-t1,ses-t1,P3,64,0.8188215877775248,1.1532309212280851,0.5749087031963019,3.4408660515047345,0.0,4,17.094795802718945
sub-022_ses-t1,ses-t1,P5,64,0.8226667333000284,1.1650125604062387,0.5687743945770375,3.5395189003436425,0.0,5,17.594959612644345
sub-022_ses-t1,ses-t1,P7,64,0.8825737595427966,1.3872923724598976,0.47024134175168153,3.044599807135969,0.0,4,17.705676358858174
sub-022_ses-t1,ses-t1,P9,64,0.7773433850377771,1.03862215332388,0.6959732096397281,1.1289952961042093,0.4805210469183452,1,22.999999999986578
sub-022_ses-t1,ses-t1,PO7,64,0.9459637183503615,1.7919284575001813,0.3243352157515952,2.9289591122904355,0.0003015317814497648,4,17.9889438872964
sub-022_ses-t1,ses-t1,PO3,64,0.8899144477978809,1.4215145152590243,0.4579402515300907,3.3221840535165432,0.0,4,18.99137042434568
sub-022_ses-t1,ses-t1,O1,64,0.9077367261333805,1.5145133477791068,0.4210592835309552,2.7276618835162183,0.0002411672494875196,3,17.988943887277408
sub-022_ses-t1,ses-t1,Iz,64,0.8275696493366506,1.180374456021791,0.6191593011560558,1.0624020258048956,0.47919932473170146,1,22.999999999978343
sub-022_ses-t1,ses-t1,Oz,64,0.9434987249223616,1.7689909442878127,0.3435782611112849,2.634380085588572,0.0,4,17.988943887277408
sub-022_ses-t1,ses-t1,POz,64,0.9164542171135768,1.5664186080486358,0.4057491267995895,3.129889699234525,0.0,2,22.999999999998153
sub-022_ses-t1,ses-t1,Pz,64,0.890081241000738,1.4223167767059348,0.45702301698627057,3.089577430827657,0.0,4,16.7762971676845
sub-022_ses-t1,ses-t1,CPz,64,0.9039514920762263,1.4934166917260077,0.4389445343108128,2.7346840328027016,0.0,4,22.021524975074975
sub-022_ses-t1,ses-t1,Fpz,64,0.9200035844923142,1.5890502522135184,0.395323570655589,2.2250693355842275,0.03617508742312794,3,17.988943887277408
sub-022_ses-t1,ses-t1,Fp2,64,0.9231591550207686,1.6099940858195778,0.38999757299033844,2.402555910543131,0.036289107239737176,3,17.988943887277408
sub-022_ses-t1,ses-t1,AF8,64,0.9308629689835566,1.6648159121002064,0.3664965110464508,2.6033142512805063,0.03669780054233203,4,17.9889438872964
sub-022_ses-t1,ses-t1,AF4,64,0.9182740671298731,1.5779048850434079,0.4071259546068033,3.3205522397057936,0.0,4,18.99137042434568
sub-022_ses-t1,ses-t1,AFz,64,0.8801356668567542,1.376369335180707,0.5047191078960074,3.124826713278283,0.0,2,22.999999999998153
sub-022_ses-t1,ses-t1,Fz,64,0.7631364290806724,1.0036826193828914,0.6551632701178748,3.089412757747498,0.0,4,16.7762971676845
sub-022_ses-t1,ses-t1,F2,64,0.8351966132983896,1.2050768666612584,0.5575674727182941,3.158360952094004,0.0,3,16.7762971676845
sub-022_ses-t1,ses-t1,F4,64,0.7642482802595304,1.0063503794293487,0.6463785339871755,3.440653445053951,0.0,4,17.094795802718945
sub-022_ses-t1,ses-t1,F6,64,0.8596037376693386,1.2918249150427166,0.5154019440146971,3.4742709086526875,0.0,5,17.594959612644345
sub-022_ses-t1,ses-t1,F8,64,0.8767888102856225,1.3617088215893356,0.4887637375569829,2.636484205449723,0.036291294911984566,3,17.705676358858174
sub-022_ses-t1,ses-t1,FT8,64,0.7968832327161108,1.0900139418463897,0.6111800825590771,2.4354118924134602,0.036364732842841634,3,17.988943887277408
sub-022_ses-t1,ses-t1,FC6,64,0.79959877140925,1.0974987571901866,0.616851411649504,3.2525776303889056,0.0,4,19.399051296422527
sub-022_ses-t1,ses-t1,FC4,64,0.768557938192933,1.0167951000419093,0.6555349939663692,3.0109115022908126,0.0,4,21.041789990512164
sub-022_ses-t1,ses-t1,FC2,64,0.8971869793704457,1.457607763040995,0.4556269747293856,2.806231918997107,0.0,4,21.041789990512164
sub-022_ses-t1,ses-t1,FCz,64,0.8437586973608738,1.2340799566660057,0.5370730525065133,2.7366771159874608,0.0,4,22.021524975074975
sub-022_ses-t1,ses-t1,Cz,64,0.8634622333051026,1.3067950983676577,0.5083279499590311,2.493006993006993,0.0,4,22.999999999995417
sub-022_ses-t1,ses-t1,C2,64,0.8901039472423449,1.4224260804952642,0.46580077503846473,2.5812790066903744,0.0,4,22.021524975074975
sub-022_ses-t1,ses-t1,C4,64,0.8746216763225355,1.3524131947984652,0.49538173893845944,2.742266176204547,0.0,4,21.08260936546092
sub-022_ses-t1,ses-t1,C6,64,0.8324135377133249,1.1959449195569865,0.5571463642020186,3.057720144752714,0.0,4,20.00606534146191
sub-022_ses-t1,ses-t1,T8,64,0.87542385917945,1.3558364346300604,0.4892033373286313,2.386748658588051,0.035992041960571534,3,17.988943887277408
sub-022_ses-t1,ses-t1,TP8,64,0.8966589425174549,1.4549072050545184,0.44332847862514524,2.710650102520806,0.0003015317814497648,3,17.988943887277408
sub-022_ses-t1,ses-t1,CP6,64,0.869334638426321,1.3303491375448624,0.5195944028530474,3.258933413678819,0.0,4,19.399051296422527
sub-022_ses-t1,ses-t1,CP4,64,0.9112397512720186,1.5347842472992859,0.43125662602908144,3.0102514623409515,0.0,4,21.041789990512164
sub-022_ses-t1,ses-t1,CP2,64,0.8584708111730373,1.2875016533788133,0.5207839966312405,2.804436942367977,0.0,4,21.041789990512164
sub-022_ses-t1,ses-t1,P2,64,0.9246788108893755,1.6203764451008555,0.3811226239564078,3.1590361445783133,0.0,3,16.7762971676845
sub-022_ses-t1,ses-t1,P4,64,0.9493515514422547,1.8251717294770327,0.3143654615514822,3.440887441972629,0.0,4,17.094795802718945
sub-022_ses-t1,ses-t1,P6,64,0.9548099872835892,1.8835860848343244,0.29774407636112415,3.539625143132646,0.0,5,17.594959612644345
sub-022_ses-t1,ses-t1,P8,64,0.9456248817980427,1.7887159086037967,0.32986528934002995,3.0447806171648986,0.0,4,17.705676358858174
sub-022_ses-t1,ses-t1,P10,64,0.8551883750858339,1.2751538802558267,0.5421132470035679,1.1299366897799217,0.4803135363280072,1,22.999999999986578
sub-022_ses-t1,ses-t1,PO8,64,0.91763489890082,1.5738430326815651,0.40289209254389263,2.928041945398662,0.0003615982643283312,4,17.9889438872964
sub-022_ses-t1,ses-t1,PO4,64,0.9312945757423133,1.6680588349213883,0.36588513181286536,3.3222657426935824,0.0,4,18.99137042434568
sub-022_ses-t1,ses-t1,O2,64,0.926370667370077,1.6321747704184253,0.41048531937618943,2.7271796107730313,0.00030125926372235944,3,17.988943887277408
sub-023_ses-t1,ses-t1,FC5,36,0.3162825314991567,0.3275110019441901,1.8240372863856777,0.7752307413886711,0.47891657115280206,1,20.00606534146191
sub-023_ses-t1,ses-t1,C1,36,0.576181237892508,0.6567271732391764,0.9808489131568943,1.6836648583484026,0.04273658830620856,3,22.021524975074975
sub-023_ses-t1,ses-t1,C3,36,0.2948245900230039,0.30384196644847805,1.024596835125158,1.5478989570145294,0.0605293301983481,2,22.999999999998153
sub-023_ses-t1,ses-t1,C5,36,0.31804285167999535,0.3294682018476984,0.9916635532921096,1.4540631782011093,0.03611044128285507,3,20.00606534146191
sub-023_ses-t1,ses-t1,CP5,36,0.44448429255583016,0.47780538048696203,1.041744779292249,1.595070210329657,0.06340022901223408,2,19.399051296422527
sub-023_ses-t1,ses-t1,CP1,36,0.5149047420228976,0.5693812797809922,0.9050567225620502,2.319296343153202,0.001686848605337671,3,22.021524975074975
sub-023_ses-t1,ses-t1,P1,36,0.47467331806112506,0.5160857222887383,0.8948143604612943,2.7086599927632373,0.0,3,16.7762971676845
sub-023_ses-t1,ses-t1,P3,36,0.7062150830469892,0.8795924349791185,0.808414085515737,2.619142391894337,0.0,3,17.094795802718945
sub-023_ses-t1,ses-t1,P5,36,0.7839475829351635,1.0555314405524303,0.6860648820442996,1.8762886597938144,0.09905347561343221,3,17.594959612644345
sub-023_ses-t1,ses-t1,PO3,36,0.7779629324884595,1.040189614640178,0.6300900479622497,2.3830530946784787,0.0,3,18.99137042434568
sub-023_ses-t1,ses-t1,O1,36,0.7909671971658242,1.0740099477552114,0.7323685134881736,1.203786325816954,0.35584227661883516,1,19.283554060134396
sub-023_ses-t1,ses-t1,POz,36,0.7484212041628427,0.9693561233351874,0.7233849803430735,1.9294195648243024,0.02664094991260322,1,22.999999999998153
sub-023_ses-t1,ses-t1,Pz,36,0.6500617761074967,0.7754056852591238,0.8038790328948135,2.364036409669058,0.004219663632527578,3,16.7762971676845
sub-023_ses-t1,ses-t1,CPz,36,0.654565430182454,0.7832452131744888,0.7636577294050944,2.443982151471298,0.0,4,22.021524975074975
sub-023_ses-t1,ses-t1,Fpz,36,0.4451794055506067,0.47867197034284104,1.2073709771102268,1.1836488604847462,0.2807789702158447,2,17.988943887277408
sub-023_ses-t1,ses-t1,Fp2,36,0.47941336763842984,0.5222223000513533,0.9288025755462809,1.4474651877750317,0.19458677436855748,2,17.988943887277408
sub-023_ses-t1,ses-t1,AF4,36,0.6619017060662084,0.7961905840239114,0.8477466399576152,2.2816663652257794,0.017664436004099598,2,18.99137042434568
sub-023_ses-t1,ses-t1,AFz,36,0.5675036447703142,0.6438328492974343,0.8572196464144102,1.9312880477367247,0.09312277740943885,2,22.999999999998153
sub-023_ses-t1,ses-t1,Fz,36,0.707072220946196,0.8813044699168672,0.8161015921629382,1.957795731339684,0.09272880742795128,3,16.7762971676845
sub-023_ses-t1,ses-t1,F2,36,0.729823088686057,0.928348724934104,0.6893035638774145,2.779752937631817,0.0,3,16.7762971676845
sub-023_ses-t1,ses-t1,F4,36,0.7079686606123655,0.883099451206701,0.7303907638079133,2.5296883477002834,0.0,3,17.094795802718945
sub-023_ses-t1,ses-t1,FC6,36,0.49097788191796005,0.5373480053308347,0.9533240263339332,1.513234850768767,0.23557431413928248,2,20.00606534146191
sub-023_ses-t1,ses-t1,FC4,36,0.6246551464317872,0.7326028208790969,0.8786655178726286,2.6387147335423196,0.0,4,21.041789990512164
sub-023_ses-t1,ses-t1,FC2,36,0.6352625691107389,0.7501904679395478,0.781589956469973,2.7480110896817744,0.0,4,21.041789990512164
sub-023_ses-t1,ses-t1,FCz,36,0.7412879634203952,0.9533323559844855,0.6943801565999568,1.9911381721726549,0.04298287918977574,3,22.021524975074975
sub-023_ses-t1,ses-t1,Cz,36,0.7708465876007289,1.0224106534512463,0.6651801054703694,2.282071376898963,0.0,4,22.999999999995417
sub-023_ses-t1,ses-t1,C2,36,0.7212108588920583,0.9101637902023666,0.7387083871515426,2.572780423120969,0.0,4,22.021524975074975
sub-023_ses-t1,ses-t1,C4,36,0.46494818174713365,0.5036057756257043,0.8992266432937016,2.729240788759573,0.0,4,21.08260936546092
sub-023_ses-t1,ses-t1,C6,36,0.6892499218191883,0.8465254470863162,0.7909636871774508,1.9801568154402895,0.03582629674306393,3,20.00606534146191
sub-023_ses-t1,ses-t1,CP6,36,0.7885387798369317,1.0675563079379216,0.7154466182544574,2.3260620668876166,0.0072310937029225674,3,19.399051296422527
sub-023_ses-t1,ses-t1,CP4,36,0.5489759668332842,0.6169143491584569,0.874438635880569,2.666767171199421,0.0,4,21.041789990512164
sub-023_ses-t1,ses-t1,CP2,36,0.7918374329922436,1.0763387623189558,0.6880493119886681,2.3867856281649384,0.0,3,21.041789990512164
sub-023_ses-t1,ses-t1,P4,36,0.4889053415571749,0.5346208221108174,0.9351780703752052,2.162898655573642,0.023994694640381023,2,17.594959612644345
